caseID,Activity,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17
530,h,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,e,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,d,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,i,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,f,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,m,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,n,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,e,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
530,o,2,0,1,1,0,3,1,2,0,0,1,0,0,0,0,0,0
531,a,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,c,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,e,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,j,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,g,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,b,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,f,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,d,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,n,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
531,o,3,1,0,1,1,2,1,2,0,0,1,0,0,0,1,1,0
532,a,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,e,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,e,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,j,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,h,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,k,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,e,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,f,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,d,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,n,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
532,o,2,1,0,2,1,5,3,1,0,0,1,0,1,0,0,0,0
533,a,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,c,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,e,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,h,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,k,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,d,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,f,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,h,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,b,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,d,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,n,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,d,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,m,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
533,o,2,1,0,2,0,2,1,3,0,0,2,0,0,0,0,0,0
534,a,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,b,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,j,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,i,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,g,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,c,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,e,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,h,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,k,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,f,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,e,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,n,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
534,o,1,1,0,1,0,2,3,2,1,0,1,0,0,0,0,0,0
535,a,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,e,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,j,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,h,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,f,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,d,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,n,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
535,o,3,1,0,1,0,1,3,1,0,1,1,1,0,0,0,1,0
536,a,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,j,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,c,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,e,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,c,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,h,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,e,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,f,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,d,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,n,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
536,o,3,1,1,3,1,2,1,1,0,1,3,1,0,0,0,1,0
537,a,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,g,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,j,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,b,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,h,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,k,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,d,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,i,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,f,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,d,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
537,o,1,1,0,1,0,2,3,3,0,0,1,1,0,0,0,1,0
538,a,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,c,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,b,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,j,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,c,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,e,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,h,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,d,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,i,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,j,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,f,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,d,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,n,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,e,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
538,o,2,0,1,1,1,1,1,3,1,0,1,0,0,0,0,1,2
539,a,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,e,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,i,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,e,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,h,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,g,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,e,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,b,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,f,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,e,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,d,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,n,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
539,o,3,1,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0
540,a,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,b,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,c,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,h,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,f,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,m,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,d,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,d,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
540,o,1,1,0,2,1,1,1,2,0,0,2,2,0,0,0,1,0
541,a,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,e,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,j,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,i,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,g,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,h,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,f,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,c,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,i,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,d,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,n,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,m,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
541,o,2,1,0,1,1,6,1,2,1,0,1,2,0,0,0,1,0
542,a,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,e,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,j,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,g,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,h,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,f,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,d,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,n,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
542,o,3,0,0,2,1,6,3,1,0,0,3,0,0,0,0,0,0
543,a,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,d,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,h,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,g,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,f,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,d,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,l,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,n,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
543,o,3,1,0,1,1,6,1,2,1,0,2,1,0,0,0,0,0
544,a,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,e,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,i,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,c,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,g,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,c,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,h,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,i,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,f,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,d,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,d,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,n,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
544,o,1,1,0,1,0,1,2,2,0,1,2,0,0,0,0,1,0
545,a,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,c,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,e,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,j,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,i,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,h,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,c,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,k,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,e,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,i,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,f,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,d,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,n,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,d,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
545,o,3,0,0,3,0,2,1,2,0,1,2,2,0,0,0,1,0
546,a,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,e,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,j,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,b,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,e,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,e,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,e,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,h,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,c,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,k,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,f,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,d,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,n,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
546,o,2,1,0,1,0,3,1,3,0,1,4,0,0,0,0,1,0
547,a,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,c,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,g,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,h,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,f,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,k,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,d,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,n,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,l,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
547,o,1,0,0,2,1,7,1,1,1,0,1,0,0,0,0,0,0
548,a,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,e,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,j,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,i,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,h,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,k,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,i,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,e,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,f,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,d,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,n,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
548,o,2,1,0,1,0,6,1,1,0,0,1,1,0,0,0,0,0
549,a,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,e,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,j,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,h,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,b,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,e,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,d,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,e,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,d,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,n,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
549,o,1,1,0,1,1,2,3,1,0,1,2,0,0,0,0,1,0
550,a,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,b,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,j,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,i,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,g,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,i,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,c,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,d,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,h,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,k,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,e,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,k,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,f,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,d,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,d,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
550,o,2,1,0,1,1,2,1,2,0,1,1,1,0,0,0,1,0
551,a,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,c,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,j,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,g,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,c,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,h,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,d,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,c,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,f,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,d,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,n,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
551,o,1,0,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0
552,a,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,c,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,b,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,j,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,g,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,e,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,h,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,f,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,m,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,n,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
552,o,2,1,0,1,1,3,1,1,1,0,3,0,1,0,0,1,0
553,a,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,b,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,c,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,g,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,h,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,f,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,d,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,n,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,m,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
553,o,2,0,0,1,1,5,3,2,0,0,3,1,0,0,0,0,0
554,a,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,c,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,i,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,j,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,g,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,c,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,e,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,h,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,e,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,f,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,d,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,l,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,n,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,l,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
554,o,3,1,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0
555,a,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,g,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,h,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,d,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,b,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,e,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,e,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,f,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,d,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,n,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
555,o,3,0,0,1,0,7,1,2,1,0,1,0,0,0,0,1,0
556,a,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,b,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,j,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,c,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,k,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,h,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,i,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,k,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,e,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,f,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,d,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,n,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
556,o,1,1,0,3,0,7,1,1,0,1,2,2,0,0,0,1,1
557,a,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,j,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,h,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,e,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,k,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,d,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,f,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,m,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,d,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,n,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
557,o,2,1,0,1,1,7,1,2,0,0,3,2,1,0,0,1,0
558,a,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,e,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,b,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,i,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,b,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,h,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,c,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,e,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,f,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,k,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,c,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,d,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,n,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
558,o,1,1,0,1,1,6,1,3,1,0,1,0,0,0,0,1,0
559,a,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,c,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,h,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,i,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,c,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,h,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,c,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,f,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,d,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,n,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
559,o,1,1,0,1,0,7,1,3,0,0,3,2,1,0,0,1,0
560,a,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,c,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,e,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,j,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,g,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,k,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,b,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,f,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,d,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,d,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,n,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
560,d,1,0,0,1,1,3,1,2,0,0,1,1,0,0,0,0,0
